player,message,label,type
twirly#eyy, planting,positive,voice
twirly#eyy, defusing,positive,voice
Bossy Baby #LUSHY,Babae kasi,negative,voice
Bossy Baby #LUSHY, bobo,negative,voice
Bossy Baby #LUSHY, noob,negative,voice
Bossy Baby #LUSHY, maghugas ka nalang ng damit/pinggan,negative,voice
Bossy Baby #LUSHY, sexual harassment jokes,negative,voice
caly #cutie,noob,negative,voice
caly #cutie, bobo,negative,voice
caly #cutie, ampota,negative,voice
caly #cutie, fuck you,negative,voice
SSunday#nocap,chutiya,negative,voice
SSunday#nocap, madarchod,negative,voice
SSunday#nocap, bhenchod,negative,voice
SSunday#nocap, gandu,negative,voice
SSunday#nocap, pagale.,negative,voice
caerunos#kr0,#NAME?,negative,voice
Santino#6684,Racist words ( n*gga etc ),negative,voice
Santino#6684, patay na nanay,negative,voice
Santino#6684, walang isip,negative,voice
Santino#6684, bobo,negative,voice
Leo #cal,boosted,negative,voice
Leo #cal, noob,negative,voice
Leo #cal, *weird noises,negative,voice
daddy#siwon,do you have mic bro?,neutral,voice
daddy#siwon, hello guys,positive,voice
daddy#siwon, nice try,positive,voice
Sak Madiq #66699,Wag ka na mag Valo tanga,negative,voice
FINESSE#OPTC,NICE TRY,positive,voice
FINESSE#OPTC, NICEEEEEEEEEE PREEE,positive,voice
nabi #bzbzz,bobo,negative,voice
nabi #bzbzz, tanga,negative,voice
nabi #bzbzz, stupid motherfucker,negative,voice
nabi #bzbzz, stupid,negative,voice
nabi #bzbzz, fuck,negative,voice
nabi #bzbzz, dumb,negative,voice
nabi #bzbzz, moans,negative,voice
邪魔するな #ヤバい,nice,positive,voice
邪魔するな #ヤバい, nice try,positive,voice
Raven#sly,'useless',negative,voice
0,The n-word,negative,voice
0, stupid,negative,voice
0, idiot things like that ,negative,voice
Serendipity#TW1SH,Bobo mo maglaro,negative,voice
Serendipity#TW1SH, heal na nga lang di mo pa magawa,negative,voice
Serendipity#TW1SH, mamatay kana :(,negative,voice
IV of Fade #OPM,Tangina mo bobo mo wag ka na maglaro,negative,voice
IV of Fade #OPM, babae ka? Ma-rape ka sana tanga ka,negative,voice
Doctor Zhivago#1393,Gay,negative,voice
Doctor Zhivago#1393, noob,negative,voice
Doctor Zhivago#1393, fags,negative,voice
HanJ#8528,wow,positive,voice
HanJ#8528, so bad,negative,voice
HanJ#8528, nice try,positive,voice
HanJ#8528, clutch this,negative,voice
HanJ#8528, what the fuck,negative,voice
HanJ#8528, what are you doing,negative,voice
TBE Whack#cutie,Tanga,negative,voice
TBE Whack#cutie, bobo,negative,voice
TBE Whack#cutie, tanginamo,negative,voice
TBE Whack#cutie, bro you baited me,negative,voice
TBE Whack#cutie, fucking duelist,negative,voice
TBE Whack#cutie, use your utilities stupid,negative,voice
TBE Whack#cutie, fuck ur mom,negative,voice
TBE Whack#cutie, fuck you,negative,voice
TBE Whack#cutie, huwag ka nang maglaro ng valorant,negative,voice
TBE Whack#cutie, bobo mong babae ka,negative,voice
TBE Whack#cutie, wala kang aim bobo,negative,voice
LNC Herson#ENGR,-,,voice
bulad#69420,Tanga,negative,voice
bulad#69420,heal,neutral,voice
calcifer#cruui,ang bano naman ni *valo agent*,negative,voice
calcifer#cruui, magquit ka na,negative,voice
calcifer#cruui, tangina mo,negative,voice
calcifer#cruui, tanga mo,negative,voice
calcifer#cruui, gago ka,negative,voice
calcifer#cruui, bobo amp,negative,voice
calcifer#cruui, pabigat ka lang,negative,voice
Jake Lockley #DEITY,Nice try bro,positive,voice
Jake Lockley #DEITY,  Save,neutral,voice
Sheesh Escudero #Tene,Tanga,negative,voice
Sheesh Escudero #Tene, bobo,negative,voice
Xythe #0822,Get good,negative,voice
Hyeju #Kyu,Stupid,negative,voice
Hyeju #Kyu, Idiot,negative,voice
Hyeju #Kyu, Stop playing the game,negative,voice
Hyeju #Kyu, What are you doing,negative,voice
Hyeju #Kyu, Fucking idiot,negative,voice
Maeve#whiff,comms,negative,voice
Maeve#whiff, map callouts,negative,voice
Maeve#whiff," ""can someone drop me?""",neutral,voice
Maeve#whiff, nice try,positive,voice
Maeve#whiff," ""can you *insert ability* this *agent*?""",neutral,voice
kikiDoYouLoveMe #4554,Bobo mo,negative,voice
kikiDoYouLoveMe #4554,Tangina,negative,voice
kikiDoYouLoveMe #4554, Tanga,negative,voice
Skwa #FPS,bobo,negative,voice
Skwa #FPS, tanga,negative,voice
Skwa #FPS, stupid,negative,voice
Skwa #FPS, idiot,negative,voice
Skwa #FPS, quit valo,negative,voice
SZN Aoi #shawn,Ano ba yan sage HAHAHA,negative,voice
Jordi#MJDN,we need to rotate,positive,voice
bagal #3250,go aaaa,positive,voice
bagal #3250, go bbbb,positive,voice
bagal #3250, rushing,positive,voice
bagal #3250, rotating,positive,voice
bagal #3250, wtf,negative,voice
bagal #3250, tangina mo,negative,voice
bagal #3250, bobo,negative,voice
bagal #3250, shut up,negative,voice
bagal #3250, nice one,positive,voice
bagal #3250, you’re so good,positive,voice
bagal #3250,i got a great team,positive,voice
bagal #3250,gg,neutral,voice
bagal #3250, flank,positive,voice
bagal #3250, smoke,neutral,voice
bagal #3250, where u from,neutral,voice
bagal #3250, do guys have mic,neutral,voice
bagal #3250, you have ult,negative,voice
PandaBaby #BABY,bobo,negative,voice
PandaBaby #BABY, fuck,negative,voice
PandaBaby #BABY, tangina,negative,voice
PandaBaby #BABY, basura,negative,voice
PandaBaby #BABY, bayot,negative,voice
PandaBaby #BABY, gago,negative,voice
PandaBaby #BABY, gay,negative,voice
PandaBaby #BABY, quit valo,negative,voice
PandaBaby #BABY, pota ka,negative,voice
PandaBaby #BABY, bano,negative,voice
PandaBaby #BABY, piste ka,negative,voice
PandaBaby #BABY, mamatay ka na,negative,voice
PandaBaby #BABY, di ka mahal ng nanay mo,negative,voice
1NK#BFRAG,Noob and gay,negative,voice
nihoe #meowr,dumb,negative,voice
nihoe #meowr, stupid,negative,voice
nihoe #meowr, fuck you,negative,voice
Tyrant.Park#000,Gg,neutral,voice
James reid#3161,Gago,negative,voice
Eyyshork #ace,The N word,negative,voice
Eyyshork #ace, Hoy Tangina bobo mo. Katanga-tanga,negative,voice
Eyyshork #ace, Perwisyo o pabuhat sa valo,negative,voice
Eyyshork #ace, Mga walang ambag.,negative,voice
Moth #layt,TANGINA MO *insert agent name ANG BOBO MO,negative,voice
Moth #layt, WAG KA NA MAGLARO,negative,voice
Moth #layt, BOOSTED,negative,voice
Moth #layt, TANGA,negative,voice
Humble#3447,Bad words ,negative,voice
homeless emperor#1029,bobo,negative,voice
homeless emperor#1029, tanga,negative,voice
LC5 MYCK #12345,bobo,negative,voice
LC5 MYCK #12345,di maruning,negative,voice
LC5 MYCK #12345,,,voice
shichibukai15 #pchta,Peram skin,neutral,voice
Mono#only1,bobo,negative,voice
Mono#only1, tanga,negative,voice
Mono#only1, wag ka na maglaro,negative,voice
CHAOS Miku#ASTRA,?,negative,voice
purr purr#baby,Stupid,negative,voice
purr purr#baby, fucking dumb,negative,voice
catlkaylie #cats,bobo,negative,voice
catlkaylie #cats, noob,negative,voice
Miloii #meow,sorry,positive,voice
Miloii #meow,mb,positive,voice
Miloii #meow,nice shot,positive,voice
iskis #sexy,Tanga mo,negative,voice
Milktea #dBj,Putangina,negative,voice
Don Corleone #3101,Noob,negative,voice
Don Corleone #3101, idiot,negative,voice
KennyX #30 6,bobo mo tangina wag kana maglaro,negative,voice
Cosmo#2029,Nice try,positive,voice
DanaSoslar#abbie,Babae pala kaya bobo,negative,voice
DanaSoslar#abbie, antanga mo,negative,voice
DanaSoslar#abbie, bobo ka,negative,voice
Maki #chris,wtf ,negative,voice
Maki #chris, sheesh ,positive,voice
Maki #chris, comms ,neutral,voice
Maki #chris, k*ll yourself ,negative,voice
Maki #chris, r*tarded,negative,voice
Maki #chris, etc.,,voice
Saeko#Caius,bobo,negative,voice
Saeko#Caius, tanginamo,negative,voice
Saeko#Caius, tanga,negative,voice
Saeko#Caius, botfrag,negative,voice
Aiko#0425,Fuck you,negative,voice
Aiko#0425, stupid,negative,voice
Aiko#0425, idiot,negative,voice
Aiko#0425, asshole,negative,voice
Aiko#0425, bitch,negative,voice
iMissHer #hesk,quit valo,negative,voice
iMissHer #hesk, engot ,negative,voice
Kenma#Zero,nice try,positive,voice
Kenma#Zero, *laughs,negative,voice
Kenma#Zero, comms,neutral,voice
kyhianna#1208,quit valorant,negative,voice
SungJinwoo#aceu,Cuss words (ranging from putangina mo to bobo mo),negative,voice
SungJinwoo#aceu, noob,negative,voice
SungJinwoo#aceu, sexist remarks,negative,voice
SungJinwoo#aceu, sometimes racist remarks,negative,voice
widowmaker00#6786,Hello ( few exp on voice chat ),positive,voice
starchrys#4446,turn on your mic,negative,voice
starchrys#4446, stupid,negative,voice
starchrys#4446, your ass,negative,voice
starchrys#4446, noob,negative,voice
dqnrie#04300,bobo,negative,voice
nishi#nich,Are you stupid?,negative,voice
nishi#nich, rotate!,neutral,voice
nishi#nich, fast push,neutral,voice
nishi#nich, slow push,neutral,voice
XH Makie#1802,BOBO,negative,voice
XH Makie#1802, Putanginamo,negative,voice
XH Makie#1802, noob,negative,voice
XH Makie#1802,diff,negative,voice
0,Ginagawa mo,negative,voice
Jeizuuu,None,negative,voice
catseukki#WENZ,Bobo mo,negative,voice
catseukki#WENZ, Padrop ng skin,neutral,voice
catseukki#WENZ, Babae ka?,negative,voice
eris #gebb,hello,positive,voice
eris #gebb, whats up,positive,voice
eris #gebb, 'comms',neutral,voice
eris #gebb,callouts,positive,voice
eris#gebb,call-outs,positive,voice
0,"""revive me jet""",negative,voice
N/A,N/A,,voice
Rirawr#1017,Noob,negative,voice
Rirawr#1017, Dont peek!,positive,voice
Rirawr#1017, You guys have mic?,neutral,voice
0,Stop playing,negative,voice
0, delete valorant,negative,voice
OGLSC#neil,120,positive,voice
OGLSC#neil, low,positive,voice
OGLSC#neil, save,neutral,voice
impurities#lsf,shut the fuck up,negative,voice
DRM Aim Bot #PJAY,dun,neutral,voice
DRM Aim Bot #PJAY, sa likod mo,positive,voice
DRM Aim Bot #PJAY, nandyan na,neutral,voice
Sloppy Wet Abs #6Pack,Heaven,positive,voice
Sloppy Wet Abs #6Pack, Hell,positive,voice
Sloppy Wet Abs #6Pack, Dinked,positive,voice
Sloppy Wet Abs #6Pack, Double Swing,positive,voice
Sloppy Wet Abs #6Pack, Heal me,neutral,voice
Kuro#9045,Nice try,positive,voice
Kuro#9045, skin please,neutral,voice
Kuro#9045, noob,negative,voice
Kuro#9045, dumb,negative,voice
Shelbz # Boss,You have mic?,neutral,voice
Aullie #4399,None so far,,voice
Brawk #GEAR,random static noises,neutral,voice
zineeey#777 ,Go die stupid bitch,negative,voice
zineeey#777 , what are you doing idiot,negative,voice
Leeey#2003,earrape,negative,voice
Leeey#2003, horny shits,negative,voice
Leeey#2003, downbad moment,negative,voice
Leeey#2003, tangina mo(insert agent name) ang bobo mo,negative,voice
Leeey#2003, tanginang babae yan bakit pa kasi naglaro,negative,voice
OGD ToxicRadius#Toxic,Usually same as my answer in the question above. Quit valo,negative,voice
OGD ToxicRadius#Toxic, bobo,negative,voice
OGD ToxicRadius#Toxic, tanga,negative,voice
OGD ToxicRadius#Toxic, wag ka na maglaro inutil,negative,voice
OGD ToxicRadius#Toxic, pabigat na sa bahay pabigat pa sa laro,negative,voice
jhar #8888,so stupid,negative,voice
jhar #8888, stop playing valorant,negative,voice
Senbonzakura #SmNe,mostly curse words,negative,voice
Senbonzakura #SmNe, sometimes racist comments,negative,voice
KazukiNejima#Rieri,You're so bad you need to die,negative,voice
KazukiNejima#Rieri, fuck you and your family,negative,voice
KazukiNejima#Rieri, uninstall valorant you retarded ,negative,voice
Yoon Bum#505,high pitch screams whenever something bad happens,negative,voice
Yoon Bum#505, stupid,negative,voice
Yoon Bum#505, bobo ,negative,voice
R0R0N0A Z0R0#1234,Bobo can be common when losing badly or from random duos or trios.,negative,voice
XIN心 overjoy#juls,Ano ginagawa mo?,negative,voice
XIN心 overjoy#juls, hala babae,negative,voice
Zero Sevet #NOCAP,tanga,negative,voice
Zero Sevet #NOCAP, bobo,negative,voice
Zero Sevet #NOCAP, noob,negative,voice
Rev#FPS,nice one,positive,voice
Rev#FPS, stupid,negative,voice
Scrix#9697,What are u doing?,negative,voice
Scrix#9697, Mid,positive,voice
Scrix#9697, AAAAA,positive,voice
Scrix#9697, BBBB,positive,voice
Scrix#9697, CCCCC,positive,voice
Scrix#9697, wtf,negative,voice
Scrix#9697, heaven,positive,voice
Scrix#9697, skin vandal pls,neutral,voice
Scrix#9697, do u have skin?,neutral,voice
N/A,Not entirely sure since I mute everyone before the round starts.,,voice
WDZ Yahwe#5211,Stop playing valorant,negative,voice
WDZ Yahwe#5211, quit valo,negative,voice
serotonium #8052,"""you fucking idiot"" from mostly in indian voice while ""tangina ang bobo mo"" from the same country (Philippines)",negative,voice
Astræa #7862,You guys are fucking stupid!,negative,voice
Astræa #7862, Fuck you!,negative,voice
Astræa #7862, Dumb teams,negative,voice
Radyliance#00000,Noob,negative,voice
Radyliance#00000, No skills on playing valo,negative,voice
Radyliance#00000, don't play valorant anymore,negative,voice
Soleil Cramoisi#SEUL,you suck,negative,voice
Soleil Cramoisi#SEUL, what the f*ck?,negative,voice
Soleil Cramoisi#SEUL, *agent name* what are you doing?,negative,voice
Claive Haine#ori,Tangina mo,negative,voice
Claive Haine#ori, Bobo si KJ,negative,voice
Claive Haine#ori, Wag kana maglaro.,negative,voice
GZ Chitandaa#Hyou,bobo,negative,voice
SRD Huncho #REBEL,Bobo,negative,voice
SRD Huncho #REBEL, tangina mo,negative,voice
SRD Huncho #REBEL, fucking noob,negative,voice
SRD Huncho #REBEL, potangina mo,negative,voice
0,,,voice
narki #11010,Bobo,negative,voice
narki #11010, tanga,negative,voice
narki #11010, tangina,negative,voice
narki #11010, puta,negative,voice
narki #11010, dumb ass,negative,voice
うねり#meili,N/A,,voice
Naofumi#0721,ang bigat bigat mo naman,negative,voice
Naofumi#0721, duelist pa,negative,voice
Naofumi#0721, entry naman dyan mga bobong duelist mga auto locker,negative,voice
Naofumi#0721, ano na mga bubo kaya pa ba,negative,voice
Naofumi#0721, ff na mga weak,negative,voice
House #2257,so dumb,negative,voice
amity#ars,why are you baiting me,negative,voice
amity#ars, baiter,negative,voice
amity#ars, tanga,negative,voice
amity#ars, tangina mo,negative,voice
amity#ars, *moans*,negative,voice
amity#ars, boses kargador,negative,voice
amity#ars, panget ng boses mo,negative,voice
amity#ars, bobo,negative,voice
amity#ars, ang panget ng mama mo ang panget ng papa mo syempre ikaw di ka exempted tangina mo lintek kayo,negative,voice
Alysay#1004,bobo,negative,voice
Alysay#1004, tanga,negative,voice
Alysay#1004, what are you doing,negative,voice
Alysay#1004, baiter,negative,voice
Alysay#1004, idiot,negative,voice
Alysay#1004, what the fuck,negative,voice
ecniv#0405,(agent name),negative,voice
ecniv#0405, what are you doing?,negative,voice
ecniv#0405, *mostly backseating in an annoying manner*,negative,voice
ecniv#0405, tanga mo naman nag-(agent name) ka pa,negative,voice
onin#ekis,ang bubo niyo naman,negative,voice
onin#ekis, wag ka na magvalorant,negative,voice
ego #1468,Wag kana maglaro ng valorant,negative,voice
ego #1468, Tanga-tanga mo,negative,voice
ego #1468, auto lock bobo naman,negative,voice
Amehrys #HARU ,bobo mo,negative,voice
Amehrys #HARU , tanga ka ba,negative,voice
M0moring #momo,tanginamo bobo,negative,voice
Quokka#cola,di marunong ampota,negative,voice
Quokka#cola, ambobo mo naman,negative,voice
Zzero0#2485,shut the fuck up,negative,voice
Zzero0#2485, ulol,negative,voice
Zzero0#2485, bobo,negative,voice
Zzero0#2485, inutil,negative,voice
Zzero0#2485, pakyu ,negative,voice
Yumi Noona#Lewd,Tang ina mo,negative,voice
Yumi Noona#Lewd, gago,negative,voice
Yumi Noona#Lewd, Fuck you,negative,voice
Yumi Noona#Lewd, Dumbass,negative,voice
Yumi Noona#Lewd, Retard,negative,voice
Yumi Noona#Lewd, You Fucking shithead son of a bitch,negative,voice
Fritzo #esj,idiot,negative,voice
Fritzo #esj, stupid,negative,voice
Fritzo #esj, dog,negative,voice
Fritzo #esj, keep barking,negative,voice
0,cant remember,negative,voice
Bill hot#talib,Idiot,negative,voice
Bill hot#talib, fucking noob,negative,voice
Bill hot#talib, you are so bad,negative,voice
keyleeeee#00001,bobo,negative,voice
keyleeeee#00001, tanga,negative,voice
keyleeeee#00001, tangina,negative,voice
keyleeeee#00001, stupid,negative,voice
keyleeeee#00001, idiot,negative,voice
keyleeeee#00001, gago,negative,voice
keyleeeee#00001, bading,negative,voice
keyleeeee#00001, bakla,negative,voice
keyleeeee#00001, bano,negative,voice
keyleeeee#00001, mama mo,negative,voice
keyleeeee#00001,pokpok,negative,voice
keyleeeee#00001, insults about mothers,negative,voice
keyleeeee#00001, insults about ethnicity (i.e bisaya),negative,voice
Fool #6104,Bobo,negative,voice
Fool #6104, t*nga,negative,voice
Fool #6104, you f*ck,negative,voice
PSD TheeEmm #cynch,(noob,negative,voice
PSD TheeEmm #cynch, weakshit,negative,voice
PSD TheeEmm #cynch, racist callouts),negative,voice
Zero Integral #AVI,Bobo,negative,voice
Burakdoy #0911,duel,negative,voice
Burakdoy #0911, smoke,neutral,voice
Burakdoy #0911, entry,neutral,voice
Burakdoy #0911, recon,neutral,voice
Burakdoy #0911, drone,neutral,voice
Burakdoy #0911, A,positive,voice
Burakdoy #0911, B ,positive,voice
Burakdoy #0911,C,positive,voice
Burakdoy #0911, tp,positive,voice
Burakdoy #0911, hell ,positive,voice
Burakdoy #0911,heaven,positive,voice
Burakdoy #0911, minus (damage) sa agent,positive,voice
Burakdoy #0911, comms naman,neutral,voice
Burakdoy #0911, u have mic guys?,neutral,voice
Burakdoy #0911, Hello?,positive,voice
Burakdoy #0911, Where u from?,positive,voice
LoloSanders #AshMC,None. ,,voice
Calmpath #9409,fuck u,negative,voice
Calmpath #9409, get good,negative,voice
Calmpath #9409, you suck at this game,negative,voice
Calmpath #9409, bobo ng *insert name*,negative,voice
DN NEMO#PEKOO,tanga tanga mo,negative,voice
DN NEMO#PEKOO, wag ka na maglaro,negative,voice
DN NEMO#PEKOO, mamatay ka na,negative,voice
Crescht #blom,gg!,positive,voice
Crescht #blom, nice game,positive,voice
Crescht #blom, ty for the game,positive,voice
Berith#TWICE,GG,positive,voice
Berith#TWICE, Nice G,positive,voice
Berith#TWICE, gh,positive,voice
Berith#TWICE, galing mo,positive,voice
